WhatId,OwnerId,Status,Priority,TaskSubtype,CreatedDate,ActivityDate,LastModifiedDate,Subject,Call Result,Call Type,Call Object Identifier,CallDurationInSeconds
25251,Nicolas Weaver,Not Started,Normal,Call,2016-08-09,2016-08-09,2016-08-09,Update Customer,Disconnected,Internal,776,442
30016,Evelyn Williamson,Not Started,Normal,Call,2016-09-08,2016-09-08,2016-09-08,Update Customer,Call Unsuccessful,Outbound,362,80
25086,Eric Sanchez,Not Started,Normal,Call,2016-07-25,2016-07-25,2016-07-25,Update Customer,Call Back,Outbound,347,96
29676,Admin User,Not Started,Normal,Call,2016-08-10,2016-08-10,2016-08-10,Update Customer,Call Unsuccessful,Outbound,251,249
24983,Chris Riley,Not Started,Normal,Call,2016-07-27,2016-07-27,2016-07-27,Update Customer,Call Back,Internal,32,750
26231,Jessica Nichols,Not Started,Normal,Call,2016-08-08,2016-08-08,2016-08-08,Update Customer,Do Not Call,Outbound,694,937
24817,Laura Garza,Not Started,Normal,Call,2016-08-16,2016-08-16,2016-08-16,Update Customer,Call Back,Inbound,621,365
30245,Eric Sanchez,Not Started,Normal,Call,2016-08-23,2016-08-23,2016-08-23,Update Customer,Success,Inbound,289,750
26280,Chris Riley,Not Started,Normal,Call,2016-08-09,2016-08-09,2016-08-09,Update Customer,Call Back,Inbound,777,722
26183,Doroth Gardner,Not Started,Normal,Call,2016-08-11,2016-08-11,2016-08-11,Update Customer,Call Back,Outbound,110,9
25823,John Williams,Not Started,Normal,Call,2016-08-29,2016-08-29,2016-08-29,Update Customer,Do Not Call,Internal,388,507
30402,Evelyn Williamson,Not Started,Normal,Call,2016-09-06,2016-09-06,2016-09-06,Update Customer,Success,Internal,677,974
25124,Catherine Brown,Not Started,Normal,Call,2016-09-08,2016-09-08,2016-09-08,Update Customer,Success,Outbound,846,858
23916,Jessica Nichols,Not Started,Normal,Call,2016-08-13,2016-08-13,2016-08-13,Update Customer,Disconnected,Inbound,266,634
24961,John Williams,Not Started,Normal,Call,2016-08-09,2016-08-09,2016-08-09,Update Customer,Call Unsuccessful,Inbound,33,692
30376,Doroth Gardner,Not Started,Normal,Call,2016-08-25,2016-08-25,2016-08-25,Update Customer,Success,Internal,563,306
26169,Chris Riley,Not Started,Normal,Call,2016-08-31,2016-08-31,2016-08-31,Update Customer,Success,Inbound,193,325
29981,Jessica Nichols,Not Started,Normal,Call,2016-07-27,2016-07-27,2016-07-27,Update Customer,Success,Inbound,789,194
25433,Dennis Howard,Not Started,Normal,Call,2016-09-07,2016-09-07,2016-09-07,Update Customer,Do Not Call,Inbound,632,964
26259,John Williams,Not Started,Normal,Call,2016-07-28,2016-07-28,2016-07-28,Update Customer,Do Not Call,Internal,470,280
26230,Eric Sanchez,Not Started,Normal,Call,2016-08-10,2016-08-10,2016-08-10,Update Customer,Call Back,Outbound,514,654
23498,Harold Campbell,Not Started,Normal,Call,2016-08-24,2016-08-24,2016-08-24,Update Customer,Disconnected,Outbound,597,398
25519,Irene Kelley,Not Started,Normal,Call,2016-09-02,2016-09-02,2016-09-02,Update Customer,Do Not Call,Outbound,216,270
25567,Laura Garza,Not Started,Normal,Call,2016-08-13,2016-08-13,2016-08-13,Update Customer,Do Not Call,Internal,276,778
23905,Doroth Gardner,Not Started,Normal,Call,2016-08-15,2016-08-15,2016-08-15,Update Customer,Do Not Call,Outbound,300,859
24566,Jessica Nichols,Not Started,Normal,Call,2016-08-19,2016-08-19,2016-08-19,Update Customer,Do Not Call,Inbound,523,982
29450,Jessica Nichols,Not Started,Normal,Call,2016-09-03,2016-09-03,2016-09-03,Update Customer,Call Unsuccessful,Internal,773,737
26371,Chris Riley,Not Started,Normal,Call,2016-08-09,2016-08-09,2016-08-09,Update Customer,Success,Internal,974,483
25328,John Williams,Not Started,Normal,Call,2016-08-13,2016-08-13,2016-08-13,Update Customer,Call Unsuccessful,Outbound,750,836
23988,Bruce Kennedy,Not Started,Normal,Call,2016-08-25,2016-08-25,2016-08-25,Update Customer,Disconnected,Internal,714,611
29311,Nicolas Weaver,Not Started,Normal,Call,2016-08-26,2016-08-26,2016-08-26,Update Customer,Disconnected,Inbound,674,146
23689,John Williams,Not Started,Normal,Call,2016-08-27,2016-08-27,2016-08-27,Update Customer,Do Not Call,Outbound,269,566
29569,Catherine Brown,Not Started,Normal,Call,2016-09-05,2016-09-05,2016-09-05,Update Customer,Success,Internal,44,49
25179,Irene McCoy,Not Started,Normal,Call,2016-09-08,2016-09-08,2016-09-08,Update Customer,Disconnected,Outbound,504,809
26116,Doroth Gardner,Not Started,Normal,Call,2016-07-24,2016-07-24,2016-07-24,Update Customer,Call Back,Internal,815,597
24423,Dennis Howard,Not Started,Normal,Call,2016-08-09,2016-08-09,2016-08-09,Update Customer,Call Unsuccessful,Inbound,452,419
24977,Catherine Brown,Not Started,Normal,Call,2016-08-26,2016-08-26,2016-08-26,Update Customer,Do Not Call,Outbound,925,285
24113,Jessica Nichols,Not Started,Normal,Call,2016-08-20,2016-08-20,2016-08-20,Update Customer,Disconnected,Internal,891,453
25962,John Williams,Not Started,Normal,Call,2016-09-06,2016-09-06,2016-09-06,Update Customer,Do Not Call,Outbound,324,595
25001,John Williams,Not Started,Normal,Call,2016-07-24,2016-07-24,2016-07-24,Update Customer,Disconnected,Internal,53,970
23548,Dennis Howard,Not Started,Normal,Call,2016-09-03,2016-09-03,2016-09-03,Update Customer,Success,Outbound,127,494
26134,Eric Sanchez,Not Started,Normal,Call,2016-08-08,2016-08-08,2016-08-08,Update Customer,Success,Inbound,855,259
24056,Harold Campbell,Not Started,Normal,Call,2016-08-24,2016-08-24,2016-08-24,Update Customer,Success,Inbound,325,959
29697,Laura Garza,Not Started,Normal,Call,2016-09-02,2016-09-02,2016-09-02,Update Customer,Disconnected,Outbound,776,134
24029,Nicolas Weaver,Not Started,Normal,Call,2016-08-24,2016-08-24,2016-08-24,Update Customer,Success,Inbound,479,693
24478,Bruce Kennedy,Not Started,Normal,Call,2016-08-27,2016-08-27,2016-08-27,Update Customer,Disconnected,Outbound,552,286
23724,Jessica Nichols,Not Started,Normal,Call,2016-08-26,2016-08-26,2016-08-26,Update Customer,Call Unsuccessful,Inbound,716,465
23576,Jessica Nichols,Not Started,Normal,Call,2016-07-28,2016-07-28,2016-07-28,Update Customer,Disconnected,Outbound,432,714
23587,Johnny Green,Not Started,Normal,Call,2016-08-11,2016-08-11,2016-08-11,Update Customer,Success,Inbound,76,779
26367,Catherine Brown,Not Started,Normal,Call,2016-08-14,2016-08-14,2016-08-14,Update Customer,Call Unsuccessful,Inbound,148,416
29326,Jessica Nichols,Not Started,Normal,Call,2016-08-16,2016-08-16,2016-08-16,Update Customer,Do Not Call,Inbound,650,486
25145,Dennis Howard,Not Started,Normal,Call,2016-08-02,2016-08-02,2016-08-02,Update Customer,Disconnected,Outbound,987,534
25103,Doroth Gardner,Not Started,Normal,Call,2016-08-09,2016-08-09,2016-08-09,Update Customer,Call Back,Outbound,781,332
24619,Eric Sanchez,Not Started,Normal,Call,2016-07-26,2016-07-26,2016-07-26,Update Customer,Disconnected,Outbound,394,862
24938,Bruce Kennedy,Not Started,Normal,Call,2016-08-15,2016-08-15,2016-08-15,Update Customer,Do Not Call,Inbound,161,61
23733,John Williams,Not Started,Normal,Call,2016-07-31,2016-07-31,2016-07-31,Update Customer,Call Unsuccessful,Inbound,303,73
26175,Admin User,Not Started,Normal,Call,2016-07-23,2016-07-23,2016-07-23,Update Customer,Call Back,Outbound,854,702
24344,Irene McCoy,Not Started,Normal,Call,2016-07-30,2016-07-30,2016-07-30,Update Customer,Disconnected,Internal,518,843
25608,Kelly Frazier,Not Started,Normal,Call,2016-08-24,2016-08-24,2016-08-24,Update Customer,Disconnected,Outbound,378,840
25335,Catherine Brown,Not Started,Normal,Call,2016-08-31,2016-08-31,2016-08-31,Update Customer,Disconnected,Internal,636,145
26230,Dennis Howard,Not Started,Normal,Call,2016-09-03,2016-09-03,2016-09-03,Update Customer,Do Not Call,Internal,659,442
24167,Catherine Brown,Not Started,Normal,Call,2016-07-28,2016-07-28,2016-07-28,Update Customer,Success,Outbound,63,455
23939,John Williams,Not Started,Normal,Call,2016-08-08,2016-08-08,2016-08-08,Update Customer,Disconnected,Inbound,700,775
29435,Irene Kelley,Not Started,Normal,Call,2016-08-11,2016-08-11,2016-08-11,Update Customer,Call Unsuccessful,Internal,541,268
24595,Dennis Howard,Not Started,Normal,Call,2016-08-28,2016-08-28,2016-08-28,Update Customer,Success,Outbound,233,576
26141,Eric Sanchez,Not Started,Normal,Call,2016-08-14,2016-08-14,2016-08-14,Update Customer,Do Not Call,Internal,687,618
29624,Johnny Green,Not Started,Normal,Call,2016-07-28,2016-07-28,2016-07-28,Update Customer,Do Not Call,Outbound,315,176
25900,Harold Campbell,Not Started,Normal,Call,2016-09-05,2016-09-05,2016-09-05,Update Customer,Disconnected,Outbound,144,446
23566,Bruce Kennedy,Not Started,Normal,Call,2016-08-20,2016-08-20,2016-08-20,Update Customer,Do Not Call,Internal,139,528
26055,Chris Riley,Not Started,Normal,Call,2016-07-21,2016-07-21,2016-07-21,Update Customer,Success,Outbound,210,256
25866,Nicolas Weaver,Not Started,Normal,Call,2016-09-02,2016-09-02,2016-09-02,Update Customer,Success,Inbound,810,26
30393,Jessica Nichols,Not Started,Normal,Call,2016-09-06,2016-09-06,2016-09-06,Update Customer,Do Not Call,Inbound,801,610
23841,Eric Sanchez,Not Started,Normal,Call,2016-07-30,2016-07-30,2016-07-30,Update Customer,Success,Internal,234,564
23518,Irene Kelley,Not Started,Normal,Call,2016-08-20,2016-08-20,2016-08-20,Update Customer,Success,Outbound,626,458
24397,Dennis Howard,Not Started,Normal,Call,2016-08-23,2016-08-23,2016-08-23,Update Customer,Call Back,Internal,79,853
24474,Catherine Brown,Not Started,Normal,Call,2016-07-21,2016-07-21,2016-07-21,Update Customer,Call Back,Internal,976,273
30198,Irene McCoy,Not Started,Normal,Call,2016-07-27,2016-07-27,2016-07-27,Update Customer,Call Unsuccessful,Inbound,584,695
25785,Catherine Brown,Not Started,Normal,Call,2016-07-24,2016-07-24,2016-07-24,Update Customer,Success,Internal,976,385
30198,Eric Sanchez,Not Started,Normal,Call,2016-08-19,2016-08-19,2016-08-19,Update Customer,Do Not Call,Inbound,569,678
25288,Johnny Green,Not Started,Normal,Call,2016-08-27,2016-08-27,2016-08-27,Update Customer,Disconnected,Inbound,664,969
24533,Bruce Kennedy,Not Started,Normal,Call,2016-07-24,2016-07-24,2016-07-24,Update Customer,Disconnected,Inbound,180,230
23932,Catherine Brown,Not Started,Normal,Call,2016-07-27,2016-07-27,2016-07-27,Update Customer,Success,Inbound,562,524
23896,Admin User,Not Started,Normal,Call,2016-07-21,2016-07-21,2016-07-21,Update Customer,Call Back,Outbound,651,919
24053,Eric Sanchez,Not Started,Normal,Call,2016-07-26,2016-07-26,2016-07-26,Update Customer,Do Not Call,Outbound,38,502
24842,Jessica Nichols,Not Started,Normal,Call,2016-08-27,2016-08-27,2016-08-27,Update Customer,Call Back,Inbound,854,560
25089,Laura Garza,Not Started,Normal,Call,2016-08-31,2016-08-31,2016-08-31,Update Customer,Success,Inbound,224,106
25364,Evelyn Williamson,Not Started,Normal,Call,2016-09-05,2016-09-05,2016-09-05,Update Customer,Success,Internal,131,773
25114,Eric Sanchez,Not Started,Normal,Call,2016-08-02,2016-08-02,2016-08-02,Update Customer,Call Unsuccessful,Inbound,196,675
24474,Irene Kelley,Not Started,Normal,Call,2016-07-27,2016-07-27,2016-07-27,Update Customer,Success,Inbound,83,621
25694,Evelyn Williamson,Not Started,Normal,Call,2016-09-03,2016-09-03,2016-09-03,Update Customer,Disconnected,Inbound,424,709
26024,Irene McCoy,Not Started,Normal,Call,2016-07-22,2016-07-22,2016-07-22,Update Customer,Success,Outbound,858,659
26265,Bruce Kennedy,Not Started,Normal,Call,2016-07-24,2016-07-24,2016-07-24,Update Customer,Call Unsuccessful,Outbound,196,45
24543,Eric Sanchez,Not Started,Normal,Call,2016-07-29,2016-07-29,2016-07-29,Update Customer,Disconnected,Inbound,452,628
29900,Jessica Nichols,Not Started,Normal,Call,2016-08-02,2016-08-02,2016-08-02,Update Customer,Do Not Call,Outbound,120,836
30376,Eric Sanchez,Not Started,Normal,Call,2016-08-20,2016-08-20,2016-08-20,Update Customer,Disconnected,Outbound,545,224
24772,Doroth Gardner,Not Started,Normal,Call,2016-09-02,2016-09-02,2016-09-02,Update Customer,Do Not Call,Internal,399,60
24017,Laura Garza,Not Started,Normal,Call,2016-07-29,2016-07-29,2016-07-29,Update Customer,Call Unsuccessful,Outbound,522,37
24799,Johnny Green,Not Started,Normal,Call,2016-07-30,2016-07-30,2016-07-30,Update Customer,Do Not Call,Inbound,305,622
25729,Julie Chavez,Not Started,Normal,Call,2016-08-09,2016-08-09,2016-08-09,Update Customer,Call Back,Inbound,374,23
24954,Kelly Frazier,Not Started,Normal,Call,2016-08-18,2016-08-18,2016-08-18,Update Customer,Success,Outbound,502,649
23463,Dennis Howard,Not Started,Normal,Call,2016-09-06,2016-09-06,2016-09-06,Update Customer,Call Back,Internal,814,550
26183,Bruce Kennedy,Not Started,Normal,Call,2016-07-23,2016-07-23,2016-07-23,Update Customer,Call Unsuccessful,Outbound,146,560
25941,Julie Chavez,Not Started,Normal,Call,2016-08-08,2016-08-08,2016-08-08,Update Customer,Do Not Call,Internal,74,54
29450,Evelyn Williamson,Not Started,Normal,Call,2016-08-06,2016-08-06,2016-08-06,Update Customer,Call Back,Internal,628,481
24506,Nicolas Weaver,Not Started,Normal,Call,2016-08-12,2016-08-12,2016-08-12,Update Customer,Call Unsuccessful,Outbound,652,445
24768,Chris Riley,Not Started,Normal,Call,2016-08-20,2016-08-20,2016-08-20,Update Customer,Call Unsuccessful,Inbound,101,853
25192,Catherine Brown,Not Started,Normal,Call,2016-08-24,2016-08-24,2016-08-24,Update Customer,Call Back,Outbound,240,621
24092,Bruce Kennedy,Not Started,Normal,Call,2016-07-28,2016-07-28,2016-07-28,Update Customer,Do Not Call,Internal,548,953
25219,Eric Sanchez,Not Started,Normal,Call,2016-08-06,2016-08-06,2016-08-06,Update Customer,Do Not Call,Outbound,337,129
29406,Harold Campbell,Not Started,Normal,Call,2016-08-15,2016-08-15,2016-08-15,Update Customer,Disconnected,Outbound,685,80
24501,Eric Gutierrez,Not Started,Normal,Call,2016-08-10,2016-08-10,2016-08-10,Update Customer,Call Back,Internal,698,300
29676,Harold Campbell,Not Started,Normal,Call,2016-08-06,2016-08-06,2016-08-06,Update Customer,Call Back,Internal,289,405
25120,Dennis Howard,Not Started,Normal,Call,2016-08-28,2016-08-28,2016-08-28,Update Customer,Disconnected,Internal,808,465
24334,Irene McCoy,Not Started,Normal,Call,2016-07-24,2016-07-24,2016-07-24,Update Customer,Success,Inbound,963,358
26204,Catherine Brown,Not Started,Normal,Call,2016-07-26,2016-07-26,2016-07-26,Update Customer,Do Not Call,Inbound,585,611
26079,Chris Riley,Not Started,Normal,Call,2016-08-14,2016-08-14,2016-08-14,Update Customer,Success,Internal,768,779
25412,Julie Chavez,Not Started,Normal,Call,2016-07-21,2016-07-21,2016-07-21,Update Customer,Do Not Call,Outbound,516,868
25707,Dennis Howard,Not Started,Normal,Call,2016-07-30,2016-07-30,2016-07-30,Update Customer,Do Not Call,Inbound,162,85
24660,Laura Garza,Not Started,Normal,Call,2016-08-10,2016-08-10,2016-08-10,Update Customer,Do Not Call,Outbound,881,786
25796,Johnny Green,Not Started,Normal,Call,2016-08-20,2016-08-20,2016-08-20,Update Customer,Do Not Call,Outbound,807,792
23889,Eric Sanchez,Not Started,Normal,Call,2016-08-24,2016-08-24,2016-08-24,Update Customer,Call Unsuccessful,Inbound,133,751
23887,Irene McCoy,Not Started,Normal,Call,2016-08-31,2016-08-31,2016-08-31,Update Customer,Call Unsuccessful,Internal,717,784
24650,Dennis Howard,Not Started,Normal,Call,2016-09-08,2016-09-08,2016-09-08,Update Customer,Success,Inbound,518,309
26306,Dennis Howard,Not Started,Normal,Call,2016-07-21,2016-07-21,2016-07-21,Update Customer,Call Back,Internal,61,670
25941,Catherine Brown,Not Started,Normal,Call,2016-09-07,2016-09-07,2016-09-07,Update Customer,Disconnected,Internal,693,233
23498,Irene McCoy,Not Started,Normal,Call,2016-07-24,2016-07-24,2016-07-24,Update Customer,Do Not Call,Outbound,89,832
25825,Irene Kelley,Not Started,Normal,Call,2016-08-19,2016-08-19,2016-08-19,Update Customer,Do Not Call,Internal,522,214
23927,Eric Gutierrez,Not Started,Normal,Call,2016-07-23,2016-07-23,2016-07-23,Update Customer,Do Not Call,Internal,106,528
25028,Kelly Frazier,Not Started,Normal,Call,2016-08-13,2016-08-13,2016-08-13,Update Customer,Success,Inbound,612,907
25103,Evelyn Williamson,Not Started,Normal,Call,2016-09-08,2016-09-08,2016-09-08,Update Customer,Disconnected,Outbound,156,837
24840,Chris Riley,Not Started,Normal,Call,2016-07-22,2016-07-22,2016-07-22,Update Customer,Call Unsuccessful,Inbound,772,298
24786,Nicolas Weaver,Not Started,Normal,Call,2016-08-18,2016-08-18,2016-08-18,Update Customer,Call Back,Outbound,587,670
25595,Julie Chavez,Not Started,Normal,Call,2016-07-25,2016-07-25,2016-07-25,Update Customer,Call Unsuccessful,Outbound,66,271
25051,Bruce Kennedy,Not Started,Normal,Call,2016-07-30,2016-07-30,2016-07-30,Update Customer,Disconnected,Inbound,440,677
23983,Bruce Kennedy,Not Started,Normal,Call,2016-09-02,2016-09-02,2016-09-02,Update Customer,Do Not Call,Internal,665,173
29285,Laura Garza,Not Started,Normal,Call,2016-08-01,2016-08-01,2016-08-01,Update Customer,Call Unsuccessful,Outbound,942,373
29925,Johnny Green,Not Started,Normal,Call,2016-08-12,2016-08-12,2016-08-12,Update Customer,Call Unsuccessful,Internal,298,173
23624,Kelly Frazier,Not Started,Normal,Call,2016-08-14,2016-08-14,2016-08-14,Update Customer,Success,Inbound,326,889
26229,Jessica Nichols,Not Started,Normal,Call,2016-08-13,2016-08-13,2016-08-13,Update Customer,Call Back,Internal,444,468
26418,Catherine Brown,Not Started,Normal,Call,2016-07-21,2016-07-21,2016-07-21,Update Customer,Disconnected,Internal,88,960
23794,Julie Chavez,Not Started,Normal,Call,2016-08-25,2016-08-25,2016-08-25,Update Customer,Call Back,Outbound,658,572
23809,Catherine Brown,Not Started,Normal,Call,2016-08-26,2016-08-26,2016-08-26,Update Customer,Call Unsuccessful,Inbound,976,969
24769,Julie Chavez,Not Started,Normal,Call,2016-09-02,2016-09-02,2016-09-02,Update Customer,Call Unsuccessful,Outbound,657,928
25612,Laura Garza,Not Started,Normal,Call,2016-09-04,2016-09-04,2016-09-04,Update Customer,Call Unsuccessful,Internal,290,401
29915,Johnny Green,Not Started,Normal,Call,2016-07-25,2016-07-25,2016-07-25,Update Customer,Success,Inbound,835,464
29637,John Williams,Not Started,Normal,Call,2016-07-27,2016-07-27,2016-07-27,Update Customer,Do Not Call,Inbound,612,365
30308,Harold Campbell,Not Started,Normal,Call,2016-07-29,2016-07-29,2016-07-29,Update Customer,Success,Internal,852,601
23503,Johnny Green,Not Started,Normal,Call,2016-08-01,2016-08-01,2016-08-01,Update Customer,Success,Outbound,34,340
25291,Eric Sanchez,Not Started,Normal,Call,2016-08-09,2016-08-09,2016-08-09,Update Customer,Call Unsuccessful,Outbound,345,12
25628,Eric Sanchez,Not Started,Normal,Call,2016-08-17,2016-08-17,2016-08-17,Update Customer,Call Unsuccessful,Outbound,940,749
25997,Irene McCoy,Not Started,Normal,Call,2016-08-10,2016-08-10,2016-08-10,Update Customer,Disconnected,Inbound,65,839
30121,Laura Palmer,Not Started,Normal,Call,2016-09-04,2016-09-04,2016-09-04,Update Customer,Call Unsuccessful,Inbound,436,498
23887,Jessica Nichols,Not Started,Normal,Call,2016-07-30,2016-07-30,2016-07-30,Update Customer,Disconnected,Internal,107,915
26280,Catherine Brown,Not Started,Normal,Call,2016-07-22,2016-07-22,2016-07-22,Update Customer,Disconnected,Internal,208,794
23720,Doroth Gardner,Not Started,Normal,Call,2016-07-25,2016-07-25,2016-07-25,Update Customer,Call Unsuccessful,Outbound,172,338
29514,John Williams,Not Started,Normal,Call,2016-08-01,2016-08-01,2016-08-01,Update Customer,Disconnected,Inbound,176,904
